order_id,order_date,product_name,category,unit_price,quantity,discount_pct,total_amount,region,country,sales_rep,channel,status
ORD-0410,2024-06-05,Pen Pack,Stationery,9.87,1,0,9.87,West Africa,Cameroon,Aisha Kamara,Direct Sales,Returned
ORD-0411,2024-12-12,Screen Cleaner Kit,Accessories,13.25,5,0,66.25,North Africa,Algeria,Lilian Osei,Direct Sales,Pending
ORD-0412,2024-11-07,Bluetooth Speaker,Electronics,62.82,6,10,339.23,East Africa,Ethiopia,Aisha Kamara,Wholesale,Completed
ORD-0413,2024-05-21,Webcam HD,Electronics,79.89,5,15,339.53,East Africa,Tanzania,Aisha Kamara,Wholesale,Completed
ORD-0414,2024-11-03,Smart Watch,Electronics,215.71,1,20,172.57,Central Africa,Congo,Grace Nakato,Wholesale,Completed
ORD-0415,2024-07-26,Mouse Pad XL,Office,27.14,5,0,135.7,East Africa,Rwanda,Grace Nakato,Online,Pending
ORD-0416,2024-12-17,Mouse Pad XL,Office,26.41,6,15,134.69,Central Africa,Congo,Lilian Osei,Direct Sales,Completed
ORD-0417,2024-08-29,Desk Lamp,Office,34.78,9,0,313.02,North Africa,Morocco,Fatima Hassan,Wholesale,Pending
ORD-0418,2024-06-06,Portable Charger,Electronics,45.14,2,0,90.28,West Africa,Senegal,Grace Nakato,Wholesale,Completed
ORD-0419,2024-01-28,USB-C Hub,Electronics,48.37,8,20,309.57,Central Africa,Gabon,Patrick Nkosi,Online,Returned
ORD-0420,2024-09-28,Cable Organizer,Accessories,18.93,2,20,30.29,West Africa,Cameroon,Aisha Kamara,Direct Sales,Completed
ORD-0421,2024-10-18,Screen Cleaner Kit,Accessories,13.14,4,0,52.56,West Africa,Ghana,Ibrahim Traore,Retail,Completed
ORD-0422,2024-03-31,Screen Cleaner Kit,Accessories,13.57,8,0,108.56,West Africa,Nigeria,Samuel Mwangi,Online,Completed
ORD-0423,2024-09-07,Webcam HD,Electronics,85.16,3,10,229.93,North Africa,Morocco,Kwame Mensah,Retail,Pending
ORD-0424,2024-01-20,Mechanical Keyboard,Office,130.96,7,5,870.88,Southern Africa,Mozambique,Lilian Osei,Retail,Completed
ORD-0425,2024-11-16,Wireless Headphones,Electronics,94.63,4,0,378.52,North Africa,Libya,David Okonkwo,Retail,Completed
ORD-0426,2024-03-26,USB-C Hub,Electronics,51.9,7,10,326.97,West Africa,Nigeria,Kwame Mensah,Online,Completed
ORD-0427,2024-12-17,USB-C Hub,Electronics,50.02,10,10,450.18,Southern Africa,Botswana,Fatima Hassan,Wholesale,Returned
ORD-0428,2024-03-08,Laptop Stand,Office,39.36,7,0,275.52,West Africa,Ghana,David Okonkwo,Online,Pending
ORD-0429,2024-01-20,Desk Lamp,Office,36.65,6,15,186.91,West Africa,Nigeria,Grace Nakato,Wholesale,Pending
ORD-0430,2024-01-11,Notebook Set,Stationery,14.48,1,15,12.31,East Africa,Ethiopia,Amara Diallo,Online,Returned
ORD-0431,2024-03-19,Webcam HD,Electronics,81.68,9,0,735.12,Southern Africa,South Africa,David Okonkwo,Online,Completed
ORD-0432,2024-03-11,Mechanical Keyboard,Office,135.3,5,10,608.85,East Africa,Ethiopia,Grace Nakato,Online,Pending
ORD-0433,2024-09-11,Mouse Pad XL,Office,26.68,5,0,133.4,Central Africa,DRC,David Okonkwo,Retail,Completed
ORD-0434,2024-03-23,Screen Cleaner Kit,Accessories,13.14,6,15,67.01,Central Africa,Congo,Amara Diallo,Direct Sales,Completed
ORD-0435,2024-02-15,Mouse Pad XL,Office,23.79,4,0,95.16,Southern Africa,Zambia,Kwame Mensah,Direct Sales,Completed
ORD-0436,2024-08-21,Bluetooth Speaker,Electronics,62.79,2,0,125.58,Central Africa,DRC,Aisha Kamara,Wholesale,Returned
ORD-0437,2024-12-12,Wireless Headphones,Electronics,89.41,1,20,71.53,East Africa,Kenya,Samuel Mwangi,Direct Sales,Completed
ORD-0438,2024-06-17,Bluetooth Speaker,Electronics,62.81,3,15,160.17,East Africa,Uganda,Samuel Mwangi,Direct Sales,Pending
ORD-0439,2024-07-23,USB-C Hub,Electronics,48.34,6,0,290.04,East Africa,Tanzania,Ibrahim Traore,Wholesale,Returned
ORD-0440,2024-01-31,Mouse Pad XL,Office,24.24,3,0,72.72,Southern Africa,Mozambique,Fatima Hassan,Online,Returned
ORD-0441,2024-11-08,Cable Organizer,Accessories,18.27,10,15,155.29,Central Africa,Chad,Grace Nakato,Wholesale,Pending
ORD-0442,2024-08-13,Wireless Headphones,Electronics,97.47,8,0,779.76,West Africa,Ivory Coast,Amara Diallo,Online,Completed
ORD-0443,2024-10-16,Pen Pack,Stationery,10.6,9,20,76.32,North Africa,Egypt,David Okonkwo,Wholesale,Pending
ORD-0444,2024-09-03,Desk Lamp,Office,37.05,7,15,220.45,Central Africa,DRC,Samuel Mwangi,Direct Sales,Completed
ORD-0445,2024-03-21,Screen Cleaner Kit,Accessories,13.59,1,0,13.59,Central Africa,Angola,Lilian Osei,Direct Sales,Returned
ORD-0446,2024-05-22,Screen Cleaner Kit,Accessories,12.81,8,0,102.48,West Africa,Nigeria,Amara Diallo,Retail,Pending
ORD-0447,2024-10-20,Pen Pack,Stationery,10.18,4,0,40.72,Southern Africa,Mozambique,Ibrahim Traore,Online,Returned
ORD-0448,2024-02-22,Webcam HD,Electronics,83.83,8,15,570.04,North Africa,Egypt,Grace Nakato,Direct Sales,Completed
ORD-0449,2024-11-12,Desk Lamp,Office,36.41,2,20,58.26,Central Africa,DRC,Aisha Kamara,Retail,Returned
ORD-0450,2024-10-13,Laptop Stand,Office,40.72,4,20,130.3,North Africa,Egypt,Patrick Nkosi,Direct Sales,Completed
ORD-0451,2024-01-02,Mouse Pad XL,Office,26.21,2,20,41.94,Southern Africa,South Africa,Samuel Mwangi,Wholesale,Completed
ORD-0452,2024-09-09,Desk Lamp,Office,37.95,2,0,75.9,Central Africa,Gabon,Fatima Hassan,Direct Sales,Completed
ORD-0453,2024-07-20,USB-C Hub,Electronics,54.47,4,0,217.88,Central Africa,Congo,David Okonkwo,Direct Sales,Completed
ORD-0454,2024-12-10,Mouse Pad XL,Office,27.21,7,0,190.47,North Africa,Egypt,Patrick Nkosi,Online,Returned
ORD-0455,2024-01-25,Webcam HD,Electronics,76.04,3,5,216.71,Central Africa,Angola,Lilian Osei,Direct Sales,Pending
ORD-0456,2024-03-06,Webcam HD,Electronics,84.76,10,0,847.6,Central Africa,Congo,Kwame Mensah,Direct Sales,Pending
ORD-0457,2024-12-20,Notebook Set,Stationery,16.44,7,5,109.33,North Africa,Libya,David Okonkwo,Wholesale,Returned
ORD-0458,2024-12-24,Laptop Stand,Office,40.47,3,0,121.41,North Africa,Algeria,Lilian Osei,Wholesale,Pending
ORD-0459,2024-05-28,Screen Cleaner Kit,Accessories,12.75,4,0,51.0,North Africa,Libya,Samuel Mwangi,Retail,Completed
ORD-0460,2024-09-02,Desk Lamp,Office,35.09,2,20,56.14,Central Africa,Gabon,Patrick Nkosi,Direct Sales,Pending
ORD-0461,2024-03-15,USB-C Hub,Electronics,47.68,9,0,429.12,Southern Africa,South Africa,Amara Diallo,Online,Completed
ORD-0462,2024-12-19,USB-C Hub,Electronics,53.78,5,0,268.9,West Africa,Senegal,Aisha Kamara,Retail,Pending
ORD-0463,2024-10-14,Wireless Headphones,Electronics,97.21,2,10,174.98,North Africa,Algeria,David Okonkwo,Direct Sales,Completed
ORD-0464,2024-12-16,Desk Lamp,Office,35.43,7,5,235.61,North Africa,Egypt,Samuel Mwangi,Online,Completed
ORD-0465,2024-08-14,Mouse Pad XL,Office,26.67,10,20,213.36,North Africa,Morocco,David Okonkwo,Wholesale,Pending
ORD-0466,2024-12-15,Desk Lamp,Office,35.6,4,0,142.4,Central Africa,Congo,Kwame Mensah,Retail,Completed
ORD-0467,2024-10-11,Mouse Pad XL,Office,25.35,7,0,177.45,Central Africa,DRC,Aisha Kamara,Retail,Completed
ORD-0468,2024-03-20,Notebook Set,Stationery,15.84,6,5,90.29,North Africa,Egypt,Amara Diallo,Retail,Completed
ORD-0469,2024-10-08,Notebook Set,Stationery,16.02,5,5,76.09,East Africa,Ethiopia,Samuel Mwangi,Online,Completed
ORD-0470,2024-03-22,Desk Lamp,Office,37.37,9,0,336.33,West Africa,Ghana,Grace Nakato,Direct Sales,Completed
ORD-0471,2024-04-21,Laptop Stand,Office,40.15,6,0,240.9,West Africa,Ghana,Patrick Nkosi,Direct Sales,Pending
ORD-0472,2024-11-24,Screen Cleaner Kit,Accessories,12.81,6,5,73.02,East Africa,Uganda,Patrick Nkosi,Retail,Completed
ORD-0473,2024-05-24,Pen Pack,Stationery,9.88,2,5,18.77,North Africa,Algeria,Amara Diallo,Wholesale,Pending
ORD-0474,2024-11-29,Portable Charger,Electronics,44.74,8,0,357.92,Central Africa,Chad,David Okonkwo,Wholesale,Pending
ORD-0475,2024-02-03,Bluetooth Speaker,Electronics,57.06,9,10,462.19,East Africa,Kenya,David Okonkwo,Retail,Returned
ORD-0476,2024-08-10,Screen Cleaner Kit,Accessories,13.71,9,20,98.71,East Africa,Kenya,Kwame Mensah,Retail,Completed
ORD-0477,2024-05-08,Webcam HD,Electronics,76.64,2,0,153.28,North Africa,Egypt,Lilian Osei,Online,Pending
ORD-0478,2024-07-26,Screen Cleaner Kit,Accessories,13.22,7,5,87.91,West Africa,Senegal,Grace Nakato,Wholesale,Completed
ORD-0479,2024-02-02,Mechanical Keyboard,Office,137.53,1,15,116.9,East Africa,Ethiopia,Patrick Nkosi,Online,Completed
ORD-0480,2024-11-06,Laptop Stand,Office,42.1,5,20,168.4,Central Africa,DRC,Kwame Mensah,Wholesale,Returned
ORD-0481,2024-03-10,Mechanical Keyboard,Office,133.89,8,0,1071.12,Southern Africa,South Africa,Grace Nakato,Wholesale,Completed
ORD-0482,2024-03-04,USB-C Hub,Electronics,51.65,9,20,371.88,North Africa,Egypt,Amara Diallo,Online,Pending
ORD-0483,2024-06-25,Notebook Set,Stationery,14.93,9,0,134.37,Southern Africa,Botswana,David Okonkwo,Direct Sales,Pending
ORD-0484,2024-04-09,Smart Watch,Electronics,215.03,4,10,774.11,West Africa,Ghana,Kwame Mensah,Retail,Pending
ORD-0485,2024-05-28,Screen Cleaner Kit,Accessories,13.41,8,15,91.19,East Africa,Ethiopia,Kwame Mensah,Wholesale,Completed
ORD-0486,2024-12-01,Phone Case,Accessories,19.37,6,0,116.22,Central Africa,Chad,David Okonkwo,Online,Completed
ORD-0487,2024-11-11,Notebook Set,Stationery,15.25,6,5,86.92,East Africa,Kenya,Aisha Kamara,Retail,Pending
ORD-0488,2024-05-06,Notebook Set,Stationery,14.25,7,0,99.75,North Africa,Tunisia,David Okonkwo,Direct Sales,Completed
ORD-0489,2024-07-02,Screen Cleaner Kit,Accessories,13.24,6,5,75.47,North Africa,Morocco,Aisha Kamara,Direct Sales,Pending
ORD-0490,2024-03-12,Bluetooth Speaker,Electronics,59.52,2,20,95.23,West Africa,Cameroon,Lilian Osei,Retail,Completed
ORD-0491,2024-01-16,Mouse Pad XL,Office,25.64,1,20,20.51,East Africa,Uganda,Patrick Nkosi,Direct Sales,Pending
ORD-0492,2024-10-03,Phone Case,Accessories,21.67,5,10,97.52,East Africa,Ethiopia,Ibrahim Traore,Retail,Completed
ORD-0493,2024-09-18,Mechanical Keyboard,Office,132.55,5,0,662.75,West Africa,Cameroon,Kwame Mensah,Direct Sales,Completed
ORD-0494,2024-09-20,Desk Lamp,Office,34.11,10,15,289.94,East Africa,Kenya,Fatima Hassan,Direct Sales,Completed
ORD-0495,2024-07-02,Smart Watch,Electronics,211.95,3,15,540.47,Central Africa,Angola,Amara Diallo,Retail,Returned
ORD-0496,2024-04-15,Phone Case,Accessories,19.12,6,0,114.72,East Africa,Tanzania,Lilian Osei,Wholesale,Returned
ORD-0497,2024-12-26,Webcam HD,Electronics,79.88,1,15,67.9,Southern Africa,South Africa,Lilian Osei,Wholesale,Completed
ORD-0498,2024-07-06,Notebook Set,Stationery,15.71,3,5,44.77,Central Africa,Angola,Patrick Nkosi,Online,Pending
ORD-0499,2024-06-25,USB-C Hub,Electronics,50.14,9,5,428.7,Southern Africa,Zimbabwe,Ibrahim Traore,Direct Sales,Pending
ORD-0500,2024-09-20,Wireless Headphones,Electronics,88.6,8,0,708.8,Central Africa,Congo,Aisha Kamara,Retail,Completed
ORD-0501,2024-12-04,Smart Watch,Electronics,214.5,10,15,1823.25,West Africa,Senegal,David Okonkwo,Direct Sales,Completed
ORD-0502,2024-03-23,Mouse Pad XL,Office,24.53,8,5,186.43,East Africa,Rwanda,Grace Nakato,Online,Completed
ORD-0503,2024-09-19,Wireless Headphones,Electronics,87.31,10,0,873.1,West Africa,Cameroon,Amara Diallo,Retail,Completed
ORD-0504,2024-10-15,Smart Watch,Electronics,207.97,9,5,1778.14,North Africa,Morocco,Amara Diallo,Wholesale,Completed
ORD-0505,2024-04-22,Phone Case,Accessories,20.43,8,20,130.75,Southern Africa,Botswana,Grace Nakato,Retail,Pending
ORD-0506,2024-12-17,Screen Cleaner Kit,Accessories,12.67,9,0,114.03,West Africa,Cameroon,Samuel Mwangi,Direct Sales,Pending
ORD-0507,2024-01-09,Notebook Set,Stationery,14.54,7,5,96.69,East Africa,Kenya,David Okonkwo,Direct Sales,Completed
ORD-0508,2024-09-29,Notebook Set,Stationery,15.59,8,10,112.25,East Africa,Kenya,Lilian Osei,Online,Completed
ORD-0509,2024-12-13,Webcam HD,Electronics,76.0,9,20,547.2,West Africa,Cameroon,Grace Nakato,Direct Sales,Completed
ORD-0510,2024-09-03,Screen Cleaner Kit,Accessories,14.17,7,0,99.19,East Africa,Ethiopia,Grace Nakato,Wholesale,Pending
ORD-0511,2024-04-29,Portable Charger,Electronics,44.46,7,0,311.22,Central Africa,DRC,Kwame Mensah,Wholesale,Pending
ORD-0512,2024-01-04,Cable Organizer,Accessories,17.11,5,0,85.55,Central Africa,Chad,Patrick Nkosi,Online,Pending
ORD-0513,2024-03-20,Wireless Headphones,Electronics,90.38,6,5,515.17,Southern Africa,Zimbabwe,Grace Nakato,Wholesale,Completed
ORD-0514,2024-12-14,Screen Cleaner Kit,Accessories,13.53,10,0,135.3,Central Africa,Chad,Grace Nakato,Retail,Returned
ORD-0515,2024-09-04,Desk Lamp,Office,36.17,3,0,108.51,Central Africa,Chad,Aisha Kamara,Wholesale,Pending
ORD-0516,2024-12-24,Laptop Stand,Office,39.37,2,15,66.93,Southern Africa,Zimbabwe,Fatima Hassan,Online,Completed
ORD-0517,2024-12-27,Desk Lamp,Office,36.9,9,10,298.89,Southern Africa,Zambia,Amara Diallo,Retail,Returned
ORD-0518,2024-08-10,Pen Pack,Stationery,10.88,3,5,31.01,East Africa,Uganda,Kwame Mensah,Online,Completed
ORD-0519,2024-07-24,Phone Case,Accessories,21.16,10,0,211.6,North Africa,Egypt,Patrick Nkosi,Wholesale,Pending
ORD-0520,2024-12-02,Wireless Headphones,Electronics,88.21,8,0,705.68,West Africa,Ivory Coast,Lilian Osei,Wholesale,Completed
ORD-0521,2024-03-27,Wireless Headphones,Electronics,88.62,9,15,677.94,Central Africa,Angola,Amara Diallo,Wholesale,Completed
ORD-0522,2024-06-29,Pen Pack,Stationery,10.66,2,0,21.32,East Africa,Kenya,Grace Nakato,Direct Sales,Pending
ORD-0523,2024-10-13,Phone Case,Accessories,20.64,2,0,41.28,Central Africa,DRC,Patrick Nkosi,Wholesale,Completed
ORD-0524,2024-07-25,Screen Cleaner Kit,Accessories,13.23,10,0,132.3,North Africa,Morocco,Patrick Nkosi,Online,Completed
ORD-0525,2024-05-30,Smart Watch,Electronics,192.16,2,10,345.89,Southern Africa,Botswana,Samuel Mwangi,Online,Pending
ORD-0526,2024-07-12,USB-C Hub,Electronics,50.81,5,15,215.94,Central Africa,Angola,Patrick Nkosi,Direct Sales,Completed
ORD-0527,2024-09-03,Portable Charger,Electronics,48.56,8,10,349.63,North Africa,Algeria,Kwame Mensah,Wholesale,Completed
ORD-0528,2024-09-21,Mechanical Keyboard,Office,142.12,6,5,810.08,West Africa,Ghana,Lilian Osei,Online,Completed
ORD-0529,2024-06-24,Phone Case,Accessories,21.24,7,15,126.38,North Africa,Egypt,Kwame Mensah,Retail,Returned
ORD-0530,2024-12-15,Laptop Stand,Office,39.09,10,0,390.9,North Africa,Morocco,David Okonkwo,Direct Sales,Completed
ORD-0531,2024-05-07,Phone Case,Accessories,19.6,4,0,78.4,West Africa,Senegal,Patrick Nkosi,Wholesale,Completed
ORD-0532,2024-09-09,Portable Charger,Electronics,49.19,2,15,83.62,East Africa,Uganda,Patrick Nkosi,Online,Pending
ORD-0533,2024-10-21,Wireless Headphones,Electronics,92.14,10,0,921.4,Southern Africa,Zambia,Aisha Kamara,Direct Sales,Completed
ORD-0534,2024-03-06,Portable Charger,Electronics,47.8,7,0,334.6,Central Africa,Gabon,Amara Diallo,Direct Sales,Returned
ORD-0535,2024-03-30,Desk Lamp,Office,37.76,6,5,215.23,East Africa,Ethiopia,Ibrahim Traore,Online,Pending
ORD-0536,2024-10-24,Webcam HD,Electronics,78.52,1,15,66.74,North Africa,Egypt,Kwame Mensah,Wholesale,Completed
ORD-0537,2024-08-29,Notebook Set,Stationery,14.77,9,0,132.93,North Africa,Morocco,Patrick Nkosi,Wholesale,Completed
ORD-0538,2024-07-09,Smart Watch,Electronics,211.01,4,5,801.84,Southern Africa,Mozambique,Samuel Mwangi,Direct Sales,Completed
ORD-0539,2024-02-21,Webcam HD,Electronics,84.22,3,10,227.39,West Africa,Cameroon,Aisha Kamara,Retail,Pending
ORD-0540,2024-03-17,Mechanical Keyboard,Office,142.19,3,20,341.26,Southern Africa,Zimbabwe,Ibrahim Traore,Online,Completed
ORD-0541,2024-09-06,Mechanical Keyboard,Office,137.54,9,10,1114.07,Southern Africa,Zimbabwe,Aisha Kamara,Wholesale,Pending
ORD-0542,2024-01-31,Screen Cleaner Kit,Accessories,13.69,7,0,95.83,Central Africa,DRC,David Okonkwo,Wholesale,Returned
ORD-0543,2024-10-13,Screen Cleaner Kit,Accessories,13.04,6,0,78.24,East Africa,Rwanda,Lilian Osei,Wholesale,Completed
ORD-0544,2024-11-06,Wireless Headphones,Electronics,94.66,6,20,454.37,Southern Africa,South Africa,David Okonkwo,Retail,Completed
ORD-0545,2024-02-10,Laptop Stand,Office,42.41,8,20,271.42,North Africa,Libya,Grace Nakato,Wholesale,Returned
ORD-0546,2024-10-19,Pen Pack,Stationery,10.44,6,5,59.51,West Africa,Ghana,Grace Nakato,Online,Completed
ORD-0547,2024-12-29,Smart Watch,Electronics,209.58,6,0,1257.48,North Africa,Morocco,Aisha Kamara,Direct Sales,Completed
ORD-0548,2024-07-30,Cable Organizer,Accessories,19.7,10,10,177.3,Southern Africa,Zambia,Fatima Hassan,Retail,Completed
ORD-0549,2024-02-22,Smart Watch,Electronics,195.0,2,0,390.0,West Africa,Senegal,Kwame Mensah,Online,Returned
ORD-0550,2024-02-12,Desk Lamp,Office,37.26,7,10,234.74,East Africa,Uganda,Kwame Mensah,Wholesale,Pending
ORD-0551,2024-05-25,Smart Watch,Electronics,197.41,5,0,987.05,East Africa,Rwanda,Ibrahim Traore,Retail,Completed
ORD-0552,2024-06-15,Desk Lamp,Office,35.11,1,15,29.84,West Africa,Nigeria,Ibrahim Traore,Direct Sales,Pending
ORD-0553,2024-12-23,Cable Organizer,Accessories,19.71,8,0,157.68,North Africa,Libya,Lilian Osei,Retail,Pending
ORD-0554,2024-09-30,Notebook Set,Stationery,15.68,7,10,98.78,Southern Africa,Botswana,Aisha Kamara,Wholesale,Returned
ORD-0555,2024-05-13,Desk Lamp,Office,35.16,8,0,281.28,West Africa,Nigeria,Fatima Hassan,Wholesale,Completed
ORD-0556,2024-01-05,Wireless Headphones,Electronics,91.82,6,0,550.92,Central Africa,Congo,Ibrahim Traore,Direct Sales,Completed
ORD-0557,2024-10-07,Wireless Headphones,Electronics,96.25,10,0,962.5,Southern Africa,Zambia,Samuel Mwangi,Retail,Returned
ORD-0558,2024-11-26,Cable Organizer,Accessories,17.53,7,0,122.71,Central Africa,Chad,Grace Nakato,Direct Sales,Completed
ORD-0559,2024-11-09,USB-C Hub,Electronics,53.22,4,10,191.59,East Africa,Rwanda,Aisha Kamara,Wholesale,Pending
ORD-0560,2024-03-10,Portable Charger,Electronics,43.2,4,20,138.24,North Africa,Algeria,Aisha Kamara,Online,Returned
ORD-0561,2024-01-10,Notebook Set,Stationery,14.66,10,5,139.27,Southern Africa,Zambia,Fatima Hassan,Online,Pending
ORD-0562,2024-08-12,Wireless Headphones,Electronics,87.18,5,0,435.9,West Africa,Nigeria,Amara Diallo,Retail,Completed
ORD-0563,2024-09-12,Smart Watch,Electronics,202.6,4,0,810.4,East Africa,Rwanda,Samuel Mwangi,Direct Sales,Completed
ORD-0564,2024-02-06,Laptop Stand,Office,42.64,1,0,42.64,East Africa,Kenya,Lilian Osei,Direct Sales,Completed
ORD-0565,2024-05-07,Phone Case,Accessories,21.91,1,0,21.91,North Africa,Algeria,Grace Nakato,Direct Sales,Completed
ORD-0566,2024-09-23,Mouse Pad XL,Office,26.63,8,15,181.08,East Africa,Kenya,David Okonkwo,Direct Sales,Returned
ORD-0567,2024-10-08,Pen Pack,Stationery,10.58,3,15,26.98,North Africa,Tunisia,Lilian Osei,Online,Completed
ORD-0568,2024-04-21,Webcam HD,Electronics,86.35,6,0,518.1,North Africa,Morocco,Kwame Mensah,Retail,Returned
ORD-0569,2024-05-04,Laptop Stand,Office,38.71,5,10,174.2,East Africa,Kenya,Amara Diallo,Online,Pending
ORD-0570,2024-05-07,Portable Charger,Electronics,47.94,3,0,143.82,Southern Africa,Botswana,Fatima Hassan,Direct Sales,Completed
ORD-0571,2024-03-19,Pen Pack,Stationery,10.02,1,0,10.02,Central Africa,Gabon,Lilian Osei,Online,Completed
ORD-0572,2024-06-26,Webcam HD,Electronics,83.73,9,20,602.86,West Africa,Senegal,Ibrahim Traore,Retail,Completed
ORD-0573,2024-09-05,Mouse Pad XL,Office,27.11,3,0,81.33,Southern Africa,Zambia,Ibrahim Traore,Wholesale,Pending
ORD-0574,2024-06-14,Mouse Pad XL,Office,25.78,10,0,257.8,Southern Africa,Zimbabwe,Ibrahim Traore,Wholesale,Pending
ORD-0575,2024-05-31,Cable Organizer,Accessories,17.51,2,10,31.52,Central Africa,Congo,Aisha Kamara,Wholesale,Returned
ORD-0576,2024-07-05,Wireless Headphones,Electronics,93.86,3,0,281.58,Central Africa,Chad,Patrick Nkosi,Retail,Completed
ORD-0577,2024-09-11,Mouse Pad XL,Office,25.7,7,0,179.9,East Africa,Ethiopia,Lilian Osei,Retail,Pending
ORD-0578,2024-12-03,USB-C Hub,Electronics,48.21,6,0,289.26,North Africa,Algeria,Kwame Mensah,Online,Completed
ORD-0579,2024-01-17,Smart Watch,Electronics,195.74,2,5,371.91,East Africa,Kenya,Patrick Nkosi,Direct Sales,Returned
ORD-0580,2024-11-06,Desk Lamp,Office,35.16,5,0,175.8,Central Africa,Angola,Kwame Mensah,Online,Completed
ORD-0581,2024-07-03,Pen Pack,Stationery,10.45,8,20,66.88,Southern Africa,South Africa,Lilian Osei,Direct Sales,Completed
ORD-0582,2024-02-06,Portable Charger,Electronics,43.01,5,10,193.54,East Africa,Ethiopia,Aisha Kamara,Online,Completed
ORD-0583,2024-04-08,Desk Lamp,Office,35.26,4,10,126.94,East Africa,Uganda,Lilian Osei,Retail,Pending
ORD-0584,2024-11-22,Pen Pack,Stationery,10.61,9,5,90.72,West Africa,Cameroon,Patrick Nkosi,Wholesale,Returned
ORD-0585,2024-07-24,Mouse Pad XL,Office,24.42,3,20,58.61,Southern Africa,South Africa,Lilian Osei,Wholesale,Completed
ORD-0586,2024-06-15,Desk Lamp,Office,36.13,6,0,216.78,Central Africa,Chad,Samuel Mwangi,Direct Sales,Returned
ORD-0587,2024-07-11,Screen Cleaner Kit,Accessories,13.4,4,10,48.24,North Africa,Libya,Lilian Osei,Wholesale,Completed
ORD-0588,2024-05-25,Webcam HD,Electronics,76.41,1,15,64.95,Southern Africa,Mozambique,Patrick Nkosi,Online,Pending
ORD-0589,2024-06-10,Smart Watch,Electronics,196.43,5,0,982.15,North Africa,Egypt,Amara Diallo,Wholesale,Pending
ORD-0590,2024-08-23,Desk Lamp,Office,33.74,10,0,337.4,Central Africa,Angola,Samuel Mwangi,Retail,Completed
ORD-0591,2024-06-02,USB-C Hub,Electronics,49.41,4,0,197.64,North Africa,Libya,Kwame Mensah,Direct Sales,Pending
ORD-0592,2024-09-06,Cable Organizer,Accessories,18.39,6,20,88.27,West Africa,Nigeria,Patrick Nkosi,Online,Pending
ORD-0593,2024-01-29,Pen Pack,Stationery,9.61,10,5,91.29,North Africa,Egypt,Samuel Mwangi,Wholesale,Returned
ORD-0594,2024-11-19,Mechanical Keyboard,Office,135.85,10,0,1358.5,East Africa,Kenya,Grace Nakato,Online,Completed
ORD-0595,2024-09-14,Desk Lamp,Office,34.03,9,10,275.64,East Africa,Tanzania,David Okonkwo,Retail,Completed
ORD-0596,2024-04-23,Pen Pack,Stationery,10.25,10,10,92.25,Southern Africa,Mozambique,Grace Nakato,Wholesale,Returned
ORD-0597,2024-01-26,Smart Watch,Electronics,207.13,2,5,393.55,West Africa,Senegal,Lilian Osei,Direct Sales,Completed
ORD-0598,2024-03-10,Bluetooth Speaker,Electronics,63.27,7,20,354.31,Southern Africa,Botswana,Ibrahim Traore,Retail,Returned
ORD-0599,2024-09-25,Mechanical Keyboard,Office,142.93,9,10,1157.73,Central Africa,Congo,David Okonkwo,Retail,Completed
ORD-0600,2024-07-30,USB-C Hub,Electronics,48.33,10,0,483.3,Southern Africa,Zambia,Grace Nakato,Wholesale,Completed
ORD-0601,2024-06-05,Phone Case,Accessories,19.06,10,15,162.01,North Africa,Tunisia,Fatima Hassan,Wholesale,Pending
ORD-0602,2024-04-29,Screen Cleaner Kit,Accessories,12.43,3,5,35.43,Southern Africa,Botswana,David Okonkwo,Wholesale,Completed
ORD-0603,2024-03-16,Portable Charger,Electronics,49.14,1,0,49.14,East Africa,Uganda,Aisha Kamara,Online,Completed
ORD-0604,2024-04-17,Mouse Pad XL,Office,23.83,8,5,181.11,East Africa,Tanzania,Lilian Osei,Retail,Completed
ORD-0605,2024-03-13,Desk Lamp,Office,36.51,9,5,312.16,Central Africa,Gabon,Amara Diallo,Direct Sales,Pending
ORD-0606,2024-04-12,Cable Organizer,Accessories,17.25,5,0,86.25,Central Africa,DRC,Patrick Nkosi,Wholesale,Completed
ORD-0607,2024-12-03,Webcam HD,Electronics,79.25,7,15,471.54,East Africa,Uganda,Samuel Mwangi,Online,Completed
ORD-0608,2024-02-20,USB-C Hub,Electronics,54.81,7,10,345.3,Southern Africa,Zimbabwe,Samuel Mwangi,Direct Sales,Pending
ORD-0609,2024-10-14,Desk Lamp,Office,38.31,4,10,137.92,East Africa,Kenya,Amara Diallo,Online,Completed
ORD-0610,2024-03-21,Cable Organizer,Accessories,18.15,6,5,103.45,Central Africa,Gabon,Amara Diallo,Wholesale,Completed
ORD-0611,2024-11-16,Laptop Stand,Office,42.86,9,0,385.74,North Africa,Morocco,Aisha Kamara,Direct Sales,Completed
ORD-0612,2024-12-02,Desk Lamp,Office,37.95,3,0,113.85,North Africa,Morocco,Fatima Hassan,Online,Returned
ORD-0613,2024-08-06,Desk Lamp,Office,36.25,7,0,253.75,Central Africa,Congo,Aisha Kamara,Wholesale,Returned
ORD-0614,2024-04-13,Desk Lamp,Office,36.08,3,10,97.42,West Africa,Ghana,Fatima Hassan,Wholesale,Pending
ORD-0615,2024-03-21,Cable Organizer,Accessories,19.61,3,15,50.01,West Africa,Ivory Coast,Samuel Mwangi,Online,Pending
